time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,20,20,0,0,0,0,0,0,0.0,0.0
20,4,4,4,20,20,5120,506,4,5120,2100,506,1457.1,5311.0
30,4,4,4,20,20,25280,2504,10,25280,20840,2504,2756.3,3509.8
40,4,4,4,20,20,37020,3667,10,37020,57600,3667,3164.5,3410.8
50,4,4,4,20,20,58380,5811,10,58380,115900,5811,2500.4,2778.0
60,4,4,4,20,20,58760,5850,10,58760,174940,5850,2295.3,2623.2
70,4,4,4,20,20,69360,6921,10,69360,244600,6921,2056.8,2476.3
80,4,4,4,20,20,95260,9506,10,95260,339120,9506,1784.5,2218.1
90,4,4,4,20,20,99160,9874,10,99160,440220,9874,1612.6,2051.6
100,4,4,4,20,20,111920,11168,10,111920,552400,11168,1472.0,1716.4
110,4,4,4,20,20,88020,8782,10,88020,651440,8782,1332.0,1623.4
120,4,4,4,20,20,0,0,10,0,651440,0,1332.0,1623.4
