time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,20,20,0,0,0,0,0,0,0.0,0.0
20,4,4,4,20,20,0,0,10,0,0,0,0.0,0.0
30,4,4,4,20,20,6900,684,10,6900,4680,684,62.9,363.0
40,4,4,4,20,20,27480,2738,10,27480,30040,2738,412.6,1138.7
50,4,4,4,20,20,27100,2705,10,27100,58400,2705,467.4,1263.6
60,4,4,4,20,20,29800,2974,10,29800,87260,2974,491.4,1321.2
70,4,4,4,20,20,37040,3697,10,37040,123800,3697,501.6,1304.4
80,4,4,4,20,20,33800,3372,10,33800,158500,3372,501.1,1336.1
90,4,4,4,20,20,38780,3864,10,38780,196460,3864,471.3,1244.7
100,4,4,4,20,20,35740,3565,10,35740,234280,3565,458.6,1187.7
110,4,4,4,20,20,20320,2028,10,20320,256400,2028,439.6,1187.7
120,4,4,4,20,20,0,0,10,0,256400,0,439.6,1187.7
