time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,20,20,0,0,0,0,0,0,0.0,0.0
20,4,4,4,20,20,6560,651,5,6560,1460,651,1346.3,2255.0
30,4,4,4,20,20,18800,1862,10,18800,16280,1862,2585.7,3535.9
40,4,4,4,20,20,42500,4240,10,42500,58560,4240,3012.4,4114.9
50,4,4,4,20,20,47560,4743,10,47560,104940,4743,2667.6,3675.0
60,4,4,4,20,20,70300,7014,10,70300,174780,7014,2372.0,3529.2
70,4,4,4,20,20,95340,9511,10,95340,269800,9511,1862.2,2290.9
80,4,4,4,20,20,133440,13284,10,133440,403480,13284,1506.6,1786.0
90,4,4,4,20,20,102280,10181,10,102280,504700,10181,1371.7,1677.5
100,4,4,4,20,20,157660,15726,10,157660,669700,15726,1189.1,1492.2
110,4,4,4,20,20,101120,10088,10,101120,773900,10088,1107.3,1492.2
120,4,4,4,20,20,0,0,10,0,773900,0,1107.3,1492.2
