time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,20,20,0,0,0,0,0,0,0.0,0.0
20,4,4,4,20,20,1280,127,10,1280,1200,127,45.4,335.5
30,4,4,4,20,20,15480,1514,10,15480,16400,1514,10.4,51.3
40,4,4,4,20,20,24640,2453,10,24640,41120,2453,5.6,18.0
50,4,4,4,20,20,43720,4354,10,43720,84960,4354,3.9,9.5
60,4,4,4,20,20,48320,4819,10,48320,133540,4819,3.2,7.2
70,4,4,4,20,20,67240,6702,10,67240,202000,6702,2.6,5.5
80,4,4,4,20,20,66920,6671,10,66920,268320,6671,2.3,4.5
90,4,4,4,20,20,59340,5903,10,59340,328860,5903,2.2,3.9
100,4,4,4,20,20,23300,2323,10,23300,352140,2323,2.1,3.7
110,4,4,4,20,20,0,0,10,0,352140,0,2.1,3.7
