time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,22,22,0,0,0,0,0,0,0.0,0.0
20,4,2,2,22,22,18660,1855,10,18660,11560,1855,2066.0,2933.2
30,4,2,2,22,22,97560,9428,10,97560,105720,9428,1433.9,1793.3
40,4,2,2,22,22,118360,11678,10,118360,225280,11678,1116.2,1429.9
50,4,2,2,22,22,160380,15982,10,160380,384480,15982,995.2,1320.4
60,4,2,2,22,22,173080,17256,10,173080,558900,17256,876.7,1152.4
70,4,2,2,22,22,203100,20223,10,203100,762980,20223,771.2,1010.0
80,4,2,2,22,22,273760,27296,10,273760,1041300,27296,678.5,888.1
90,4,2,2,22,22,9520,949,10,9520,1055680,949,673.1,877.8
100,4,2,2,22,22,0,0,10,0,1055680,0,673.1,877.8
