time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,20,20,0,0,0,0,0,0,0.0,0.0
20,4,4,4,20,20,0,0,8,0,0,0,0.0,0.0
30,4,4,4,20,20,0,0,10,0,0,0,0.0,0.0
40,4,4,4,20,20,7900,788,10,7900,4660,788,294.9,1605.5
50,4,4,4,20,20,19960,1991,10,19960,24020,1991,691.9,1556.7
60,4,4,4,20,20,30600,3053,10,30600,53140,3053,1360.7,2344.4
70,4,4,4,20,20,36320,3624,10,36320,89240,3624,1399.1,2257.5
80,4,4,4,20,20,44120,4384,10,44120,132820,4384,1356.0,2120.8
90,4,4,4,20,20,42880,4276,10,42880,175680,4276,1301.0,2060.7
100,4,4,4,20,20,39800,3973,10,39800,221580,3973,1230.7,1921.5
110,4,4,4,20,20,0,0,10,0,221580,0,1230.7,1921.5
