time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,20,20,0,0,0,0,0,0,0.0,0.0
20,4,4,4,20,20,0,0,10,0,0,0,0.0,0.0
30,4,4,4,20,20,0,0,10,0,0,0,0.0,0.0
40,4,4,4,20,20,2460,245,10,2460,1280,245,5.9,55.9
50,4,4,4,20,20,22620,2252,10,22620,20940,2252,426.3,1201.5
60,4,4,4,20,20,27920,2784,10,27920,48180,2784,599.6,1882.2
70,4,4,4,20,20,25320,2525,10,25320,73240,2525,609.0,1959.1
80,4,4,4,20,20,36040,3585,10,36040,109180,3585,583.5,1902.4
90,4,4,4,20,20,33720,3364,10,33720,147880,3364,540.2,1795.8
100,4,4,4,20,20,0,0,10,0,147880,0,540.2,1795.8
