time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,22,22,0,0,0,0,0,0,0.0,0.0
20,4,4,4,22,22,2860,283,5,2860,40,283,1823.4,6041.0
30,4,4,4,22,22,34780,3438,10,34780,27100,3438,2457.5,4321.9
40,4,4,4,22,22,40080,3980,10,40080,67980,3980,2961.3,5221.0
50,4,4,4,22,22,52620,5248,10,52620,120900,5248,2776.9,4553.8
60,4,4,4,22,22,52500,5234,10,52500,172820,5234,2644.4,4304.0
70,4,4,4,22,22,69480,6919,10,69480,241820,6919,2311.8,4075.0
80,4,4,4,22,22,75280,7508,10,75280,313920,7508,2168.5,4052.9
90,4,4,4,22,22,84680,8426,10,84680,400220,8426,2014.3,3913.1
100,4,4,4,22,22,105120,10493,10,105120,506100,10493,1848.3,3793.5
110,4,4,4,22,22,116120,11578,10,116120,622660,11578,1715.6,3587.3
120,4,4,4,22,22,127140,12688,10,127140,750800,12688,1515.6,2931.2
130,4,4,4,22,22,157300,15678,10,157300,907320,15678,1279.0,2036.0
140,4,4,4,22,22,144220,14364,10,144220,1050280,14364,1169.1,1652.9
150,4,4,4,22,22,104540,10420,10,104540,1163940,10420,1084.8,1294.1
160,4,4,4,22,22,0,0,10,0,1163940,0,1084.8,1294.1
