time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,22,22,0,0,0,0,0,0,0.0,0.0
20,4,4,4,22,22,6400,635,7,6400,860,635,930.9,5327.0
30,4,4,4,22,22,31080,3012,10,31080,27660,3012,3686.1,5227.8
40,4,4,4,22,22,36420,3629,10,36420,64260,3629,3213.5,5285.6
50,4,4,4,22,22,42520,4240,10,42520,106780,4240,2672.6,3227.9
60,4,4,4,22,22,58840,5864,10,58840,166660,5864,2490.5,3412.5
70,4,4,4,22,22,54800,5453,10,54800,221280,5453,2373.7,3432.2
80,4,4,4,22,22,84340,8407,10,84340,306500,8407,2112.9,3242.5
90,4,4,4,22,22,89220,8882,10,89220,392600,8882,1849.6,2366.7
100,4,4,4,22,22,94720,9442,10,94720,486220,9442,1674.4,1964.3
110,4,4,4,22,22,126580,12597,10,126580,613000,12597,1494.9,1870.2
120,4,4,4,22,22,158180,15776,10,158180,768460,15776,1349.1,1855.5
130,4,4,4,22,22,144360,14379,10,144360,915200,14379,1260.9,1862.6
140,4,4,4,22,22,98120,9785,10,98120,1024360,9785,1193.7,1807.8
150,4,4,4,22,22,0,0,10,0,1024360,0,1193.7,1807.8
160,4,4,4,22,22,0,0,10,0,1024360,0,1193.7,1807.8
