time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,22,22,0,0,0,0,0,0,0.0,0.0
20,4,4,4,22,22,9240,913,7,9240,5420,913,492.4,974.0
30,4,4,4,22,22,21680,2129,10,21680,21000,2129,2603.6,4079.2
40,4,4,4,22,22,46760,4660,10,46760,68160,4660,3087.6,5426.3
50,4,4,4,22,22,42160,4206,10,42160,109740,4206,2339.1,3294.6
60,4,4,4,22,22,42480,4235,10,42480,151180,4235,2381.5,2886.7
70,4,4,4,22,22,64660,6434,10,64660,215500,6434,2324.8,3135.9
80,4,4,4,22,22,91360,9104,10,91360,307040,9104,2011.5,2895.5
90,4,4,4,22,22,71420,7108,10,71420,379380,7108,1821.3,2215.0
100,4,4,4,22,22,84080,8359,10,84080,463400,8359,1696.5,2189.8
110,4,4,4,22,22,138000,13668,10,138000,600760,13668,1534.1,2238.5
120,4,4,4,22,22,122060,12170,10,122060,730240,12170,1423.7,2211.8
130,4,4,4,22,22,4220,421,10,4220,736380,421,1416.2,2211.8
140,4,4,4,22,22,0,0,10,0,736380,0,1416.2,2211.8
