time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,20,20,0,0,0,0,0,0,0.0,0.0
20,4,4,4,20,20,0,0,8,0,0,0,0.0,0.0
30,4,4,4,20,20,16300,1619,10,16300,16280,1619,2.3,4.2
40,4,4,4,20,20,32260,3208,10,32260,48680,3208,11.3,88.1
50,4,4,4,20,20,36520,3633,10,36520,85300,3633,6.0,34.7
60,4,4,4,20,20,49320,4919,10,49320,134820,4919,4.0,18.1
70,4,4,4,20,20,58460,5831,10,58460,192840,5831,3.3,12.9
80,4,4,4,20,20,60860,6061,10,60860,252640,6061,2.9,10.1
90,4,4,4,20,20,37320,3712,10,37320,290780,3712,2.7,9.0
100,4,4,4,20,20,0,0,10,0,290780,0,2.7,9.0
110,4,4,4,20,20,0,0,10,0,290780,0,2.7,9.0
