time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,22,22,0,0,0,0,0,0,0.0,0.0
20,4,4,4,22,22,10040,994,5,10040,5640,994,721.5,777.2
30,4,4,4,22,22,16540,1635,10,16540,17060,1635,1729.9,2561.4
40,4,4,4,22,22,51460,5110,10,51460,67900,5110,2875.1,4219.1
50,4,4,4,22,22,47460,4726,10,47460,116340,4726,2585.3,4361.6
60,4,4,4,22,22,53700,5353,10,53700,167980,5353,2417.8,4639.4
70,4,4,4,22,22,62920,6260,10,62920,230720,6260,2361.3,4625.6
80,4,4,4,22,22,68600,6824,10,68600,299460,6824,2240.5,4454.0
90,4,4,4,22,22,91860,9142,10,91860,389540,9142,1937.2,3531.5
100,4,4,4,22,22,108280,10770,10,108280,498600,10770,1631.2,2331.1
110,4,4,4,22,22,125420,12399,10,125420,624580,12399,1486.4,2186.1
120,4,4,4,22,22,120580,12025,10,120580,744400,12025,1392.3,2076.0
130,4,4,4,22,22,189260,18888,10,189260,939020,18888,1173.7,1526.4
140,4,4,4,22,22,11520,1148,10,11520,955040,1148,1154.1,1493.3
150,4,4,4,22,22,0,0,10,0,955040,0,1154.1,1493.3
