time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,22,22,0,0,0,0,0,0,0.0,0.0
20,4,4,4,22,22,120,11,10,120,60,11,2.4,17.0
30,4,4,4,22,22,17640,1721,10,17640,17580,1721,4.5,5.2
40,4,4,4,22,22,27400,2729,10,27400,44940,2729,4.8,19.1
50,4,4,4,22,22,46000,4585,10,46000,91340,4585,3.4,9.5
60,4,4,4,22,22,63660,6346,10,63660,154440,6346,2.7,6.6
70,4,4,4,22,22,70620,7032,10,70620,225440,7032,2.3,5.1
80,4,4,4,22,22,69260,6914,10,69260,294680,6914,2.1,4.0
90,4,4,4,22,22,68980,6867,10,68980,365400,6867,1.9,3.6
100,4,4,4,22,22,32340,3228,10,32340,398340,3228,1.9,3.4
110,4,4,4,22,22,0,0,10,0,398340,0,1.9,3.4
