time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,22,22,0,0,0,0,0,0,0.0,0.0
20,4,4,4,22,22,260,25,3,260,0,25,0.0,0.0
30,4,4,4,22,22,15100,1498,10,15100,4920,1498,3634.0,4990.6
40,4,4,4,22,22,32080,3183,10,32080,36780,3183,4215.1,6818.4
50,4,4,4,22,22,41740,4159,10,41740,77180,4159,3616.1,5756.0
60,4,4,4,22,22,45920,4572,10,45920,123820,4572,3154.5,4736.5
70,4,4,4,22,22,48800,4863,10,48800,173660,4863,3022.4,4510.6
80,4,4,4,22,22,57880,5767,10,57880,235360,5767,2824.5,4271.7
90,4,4,4,22,22,10360,1026,10,10360,251980,1026,2541.6,3931.9
100,4,4,4,22,22,0,0,10,0,251980,0,2541.6,3931.9
