time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,20,20,0,0,0,0,0,0,0.0,0.0
20,4,4,4,20,20,0,0,10,0,0,0,0.0,0.0
30,4,4,4,20,20,0,0,10,0,0,0,0.0,0.0
40,4,4,4,20,20,7000,698,10,7000,6860,698,0.3,1.7
50,4,4,4,20,20,6860,683,10,6860,13760,683,0.4,1.5
60,4,4,4,20,20,14600,1455,10,14600,28720,1455,0.5,1.4
70,4,4,4,20,20,16000,1596,10,16000,45300,1596,0.9,5.6
80,4,4,4,20,20,15980,1594,10,15980,60960,1594,1.2,6.5
90,4,4,4,20,20,16020,1590,10,16020,77320,1590,1.4,5.6
100,4,4,4,20,20,11560,1153,10,11560,89440,1153,1.3,5.1
110,4,4,4,20,20,0,0,10,0,89440,0,1.3,5.1
