time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,22,22,0,0,0,0,0,0,0.0,0.0
20,4,4,4,22,22,0,0,10,0,0,0,0.0,0.0
30,4,4,4,22,22,4240,420,10,4240,3960,420,58.6,526.6
40,4,4,4,22,22,43260,4301,10,43260,47680,4301,6.9,42.2
50,4,4,4,22,22,41280,4112,10,41280,88440,4112,4.6,23.1
60,4,4,4,22,22,43700,4359,10,43700,131780,4359,3.8,16.1
70,4,4,4,22,22,69880,6948,10,69880,201280,6948,3.0,11.1
80,4,4,4,22,22,56200,5600,10,56200,258460,5600,2.7,9.0
90,4,4,4,22,22,54060,5386,10,54060,312700,5386,2.5,8.1
100,4,4,4,22,22,21640,2160,10,21640,334180,2160,2.5,8.1
110,4,4,4,22,22,0,0,10,0,334180,0,2.5,8.1
