time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,20,20,0,0,0,0,0,0,0.0,0.0
20,4,4,4,20,20,0,0,7,0,0,0,0.0,0.0
30,4,4,4,20,20,0,0,10,0,0,0,0.0,0.0
40,4,4,4,20,20,7500,746,10,7500,3840,746,288.6,903.4
50,4,4,4,20,20,17420,1738,10,17420,21080,1738,666.5,1860.0
60,4,4,4,20,20,25900,2583,10,25900,47620,2583,657.4,1769.3
70,4,4,4,20,20,28520,2845,10,28520,76260,2845,611.1,1639.7
80,4,4,4,20,20,36780,3658,10,36780,112700,3658,567.6,1483.0
90,4,4,4,20,20,23120,2307,10,23120,139420,2307,556.2,1459.1
100,4,4,4,20,20,0,0,7,0,139420,0,794.6,1459.1
110,4,4,4,20,20,0,0,10,0,139420,0,556.2,1459.1
