time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,20,20,0,0,0,0,0,0,0.0,0.0
20,4,4,4,20,20,0,0,7,0,0,0,0.0,0.0
30,4,4,4,20,20,0,0,10,0,0,0,0.0,0.0
40,4,4,4,20,20,3220,321,10,3220,1820,321,14.4,143.8
50,4,4,4,20,20,21720,2167,10,21720,21320,2167,519.3,1363.9
60,4,4,4,20,20,23620,2357,10,23620,43800,2357,571.8,1467.8
70,4,4,4,20,20,28820,2875,10,28820,73160,2875,580.2,1505.1
80,4,4,4,20,20,33200,3290,10,33200,108080,3290,559.5,1441.7
90,4,4,4,20,20,1520,151,10,1520,111600,151,556.0,1418.6
100,4,4,4,20,20,0,0,10,0,111600,0,556.0,1418.6
