time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,22,22,0,0,0,0,0,0,0.0,0.0
20,4,4,4,22,22,140,13,4,140,100,13,16.1,56.5
30,4,4,4,22,22,3620,359,10,3620,3920,359,29.5,199.9
40,4,4,4,22,22,31380,3128,10,31380,34960,3128,6.0,24.1
50,4,4,4,22,22,42700,4256,10,42700,78460,4256,3.9,11.0
60,4,4,4,22,22,42820,4267,10,42820,121200,4267,3.3,8.3
70,4,4,4,22,22,50380,4997,10,50380,171660,4997,2.9,6.6
80,4,4,4,22,22,72780,7249,10,72780,244880,7249,2.5,4.9
90,4,4,4,22,22,64340,6403,10,64340,308600,6403,2.3,4.2
100,4,4,4,22,22,57100,5696,10,57100,364400,5696,2.1,3.8
110,4,4,4,22,22,0,0,10,0,364400,0,2.1,3.8
