time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,22,22,0,0,0,0,0,0,0.0,0.0
20,4,4,4,22,22,20,1,2,20,0,1,0.0,0.0
30,4,4,4,22,22,10120,1006,10,10120,10200,1006,5.7,7.5
40,4,4,4,22,22,38300,3804,10,38300,49220,3804,3.2,3.5
50,4,4,4,22,22,44700,4460,10,44700,92260,4460,2.7,3.0
60,4,4,4,22,22,54280,5405,10,54280,146340,5405,2.4,2.4
70,4,4,4,22,22,67040,6686,10,67040,212400,6686,2.1,2.3
80,4,4,4,22,22,64840,6470,10,64840,276860,6470,2.0,2.1
90,4,4,4,22,22,46440,4619,10,46440,323740,4619,1.9,2.1
100,4,4,4,22,22,0,0,10,0,323740,0,1.9,2.1
