time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,20,20,0,0,0,0,0,0,0.0,0.0
20,4,4,4,20,20,640,63,10,640,720,63,7.1,14.5
30,4,4,4,20,20,16500,1617,10,16500,17040,1617,4.9,10.6
40,4,4,4,20,20,29120,2898,10,29120,45980,2898,3.5,4.2
50,4,4,4,20,20,32040,3193,10,32040,77800,3193,3.2,3.6
60,4,4,4,20,20,46520,4633,10,46520,125500,4633,2.9,3.2
70,4,4,4,20,20,55280,5508,10,55280,180420,5508,2.5,2.7
80,4,4,4,20,20,66020,6573,10,66020,246620,6573,2.2,2.4
90,4,4,4,20,20,70140,6986,10,70140,316460,6986,2.1,2.2
100,4,4,4,20,20,22700,2266,10,22700,339000,2266,2.0,2.2
110,4,4,4,20,20,0,0,10,0,339000,0,2.0,2.2
