time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,20,20,0,0,0,0,0,0,0.0,0.0
20,4,4,4,20,20,0,0,8,0,0,0,0.0,0.0
30,4,4,4,20,20,0,0,10,0,0,0,0.0,0.0
40,4,4,4,20,20,4720,471,10,4720,2920,471,227.3,1257.9
50,4,4,4,20,20,17420,1737,10,17420,18900,1737,537.5,1596.8
60,4,4,4,20,20,26120,2606,10,26120,44940,2606,596.1,1794.1
70,4,4,4,20,20,29260,2914,10,29260,75000,2914,554.4,1722.9
80,4,4,4,20,20,33140,3304,10,33140,108140,3304,533.6,1619.1
90,4,4,4,20,20,22260,2218,10,22260,133560,2218,550.1,1725.1
100,4,4,4,20,20,0,0,4,0,134300,0,1380.1,1725.1
110,4,4,4,20,20,0,0,10,0,134300,0,552.0,1725.1
