time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,20,20,0,0,0,0,0,0,0.0,0.0
20,4,4,4,20,20,0,0,10,0,0,0,0.0,0.0
30,4,4,4,20,20,0,0,10,0,0,0,0.0,0.0
40,4,4,4,20,20,3160,315,10,3160,3260,315,1.0,2.9
50,4,4,4,20,20,13300,1323,10,13300,16760,1323,0.7,1.8
60,4,4,4,20,20,13540,1351,10,13540,30420,1351,0.6,1.7
70,4,4,4,20,20,17520,1748,10,17520,47700,1748,0.8,4.0
80,4,4,4,20,20,11860,1178,10,11860,59400,1178,0.8,3.5
90,4,4,4,20,20,7020,699,10,7020,66100,699,0.7,3.1
100,4,4,4,20,20,0,0,10,0,66100,0,0.7,3.1
