time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,22,22,0,0,0,0,0,0,0.0,0.0
20,4,4,4,22,22,0,0,10,0,0,0,0.0,0.0
30,4,4,4,22,22,0,0,10,0,0,0,0.0,0.0
40,4,4,4,22,22,0,0,10,0,0,0,0.0,0.0
50,4,4,4,22,22,0,0,10,0,0,0,0.0,0.0
60,4,0,4,22,22,0,0,0,0,0,0,0.0,0.0
70,4,4,4,22,22,0,0,0,0,0,0,0.0,0.0
80,4,4,4,22,22,14400,1438,10,14400,14560,1438,10.2,39.0
90,4,4,4,22,22,35940,3558,10,35940,50660,3558,4.7,13.8
100,4,4,4,22,22,47800,4743,10,47800,98920,4743,3.3,7.5
110,4,4,4,22,22,68500,6827,10,68500,167400,6827,2.6,5.1
120,4,4,4,22,22,59980,5984,10,59980,226480,5984,2.3,4.3
130,4,4,4,22,22,76580,7646,10,76580,303200,7646,2.1,3.5
140,4,4,4,22,22,67420,6730,10,67420,371440,6730,2.0,3.2
150,4,4,4,22,22,61240,6111,10,61240,431840,6111,1.9,3.0
160,4,4,4,22,22,13860,1383,10,13860,445540,1383,1.9,2.9
170,4,4,4,22,22,0,0,10,0,445540,0,1.9,2.9
