time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,20,20,0,0,0,0,0,0,0.0,0.0
20,4,4,4,20,20,140,13,10,140,180,13,3.8,14.0
30,4,4,4,20,20,11060,1098,10,11060,10940,1098,5.4,6.6
40,4,4,4,20,20,36720,3657,10,36720,47600,3657,3.6,5.2
50,4,4,4,20,20,35380,3527,10,35380,83700,3527,3.1,3.8
60,4,4,4,20,20,38900,3877,10,38900,122940,3877,2.8,3.1
70,4,4,4,20,20,65780,6557,10,65780,189540,6557,2.4,2.7
80,4,4,4,20,20,69340,6908,10,69340,258860,6908,2.1,2.3
90,4,4,4,20,20,62740,6233,10,62740,321720,6233,2.0,2.1
100,4,4,4,20,20,32120,3207,10,32120,354620,3207,1.9,2.0
110,4,4,4,20,20,0,0,10,0,354620,0,1.9,2.0
