time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,20,20,0,0,0,0,0,0,0.0,0.0
20,4,4,4,20,20,0,0,10,0,0,0,0.0,0.0
30,4,4,4,20,20,0,0,10,0,0,0,0.0,0.0
40,4,4,4,20,20,3060,305,10,3060,2600,305,1.3,4.9
50,4,4,4,20,20,10640,1060,10,10640,13360,1060,0.8,2.4
60,4,4,4,20,20,12840,1281,10,12840,26140,1281,0.7,1.9
70,4,4,4,20,20,14100,1404,10,14100,41000,1404,0.9,4.5
80,4,4,4,20,20,13920,1386,10,13920,54680,1386,0.8,3.7
90,4,4,4,20,20,10880,1084,10,10880,66540,1084,1.1,3.3
100,4,4,4,20,20,0,0,10,0,66540,0,1.1,3.3
