time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,20,20,0,0,10,0,0,0,0.0,0.0
20,4,2,2,20,20,24880,2470,10,24880,15960,2470,1790.7,3774.3
30,4,2,2,20,20,123180,12268,10,123180,138700,12268,1044.6,1446.9
40,4,2,2,20,20,164060,16353,10,164060,304560,16353,864.2,1177.1
50,4,2,2,20,20,116360,11606,10,116360,420340,11606,886.5,1183.2
60,4,2,2,20,20,151540,15083,10,151540,571060,15083,805.5,1032.5
70,4,2,2,20,20,145440,14496,10,145440,715660,14496,775.2,905.6
80,4,2,2,20,20,135400,13511,10,135400,848460,13511,757.5,832.9
90,4,2,2,20,20,183960,18304,10,183960,1032360,18304,722.5,746.8
100,4,2,2,20,20,186100,18578,10,186100,1220920,18578,697.7,711.6
110,4,2,2,20,20,293000,29253,10,293000,1524480,29253,608.4,613.1
120,4,2,2,20,20,0,0,10,0,1524480,0,608.4,613.1
