time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,22,22,0,0,0,0,0,0,0.0,0.0
20,4,2,2,22,22,40,3,10,40,20,3,0.5,5.0
30,4,2,2,22,22,0,0,10,0,20,0,0.5,5.0
40,4,2,2,22,22,0,0,10,0,20,0,0.5,5.0
50,4,0,2,22,22,-40,-3,0,-40,0,-3,0.0,0.0
60,4,2,2,22,22,20,1,10,20,0,1,0.0,0.0
70,4,2,2,22,22,460,45,10,460,520,45,3.5,7.0
80,4,2,2,22,22,57860,5768,10,57860,58940,5768,2.5,5.2
90,4,2,2,22,22,85460,8510,10,85460,143780,8510,1.7,2.5
100,4,2,2,22,22,73140,7277,10,73140,216680,7277,1.5,2.1
110,4,2,2,22,22,72720,7255,10,72720,288860,7255,1.5,1.9
120,4,2,2,22,22,78440,7831,10,78440,366560,7831,1.4,1.7
130,4,2,2,22,22,0,0,10,0,366560,0,1.4,1.7
