time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,22,22,0,0,0,0,0,0,0.0,0.0
20,4,4,4,22,22,1720,170,7,1720,40,170,606.5,4245.5
30,4,4,4,22,22,30100,2958,10,30100,23660,2958,1298.1,1705.1
40,4,4,4,22,22,35020,3492,10,35020,57880,3492,2821.3,5125.8
50,4,4,4,22,22,60220,6002,10,60220,117360,6002,2952.2,6031.3
60,4,4,4,22,22,57900,5773,10,57900,176340,5773,2731.3,5721.3
70,4,4,4,22,22,66140,6598,10,66140,242060,6598,2626.9,5470.4
80,4,4,4,22,22,58680,5846,10,58680,309620,5846,2463.5,4941.7
90,4,4,4,22,22,0,0,10,0,309820,0,2463.8,4941.7
100,4,4,4,22,22,0,0,10,0,309820,0,2463.8,4941.7
