time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,20,20,0,0,0,0,0,0,0.0,0.0
20,4,4,4,20,20,2660,263,7,2660,0,263,0.0,0.0
30,4,4,4,20,20,28820,2825,10,28820,21380,2825,3537.7,4305.9
40,4,4,4,20,20,25160,2494,10,25160,47060,2494,3698.9,4634.8
50,4,4,4,20,20,41500,4137,10,41500,88240,4137,3188.2,4097.8
60,4,4,4,20,20,46160,4601,10,46160,133920,4601,2904.0,3788.2
70,4,4,4,20,20,65240,6510,10,65240,200600,6510,2479.9,3160.4
80,4,4,4,20,20,94840,9455,10,94840,295380,9455,2048.6,2616.8
90,4,4,4,20,20,102020,10136,10,102020,397360,10136,1784.4,2323.9
100,4,4,4,20,20,108440,10811,10,108440,506040,10811,1600.7,2085.0
110,4,4,4,20,20,90400,9022,10,90400,606460,9022,1444.7,1876.0
120,4,4,4,20,20,0,0,10,0,606460,0,1444.7,1876.0
