time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,20,20,0,0,0,0,0,0,0.0,0.0
20,4,4,4,20,20,0,0,10,0,0,0,0.0,0.0
30,4,4,4,20,20,1900,188,10,1900,2020,188,0.9,2.8
40,4,4,4,20,20,9960,992,10,9960,11760,992,1.8,13.3
50,4,4,4,20,20,14280,1424,10,14280,25760,1424,1.1,7.0
60,4,4,4,20,20,13480,1345,10,13480,39440,1345,0.9,4.5
70,4,4,4,20,20,12480,1242,10,12480,52480,1242,0.8,3.8
80,4,4,4,20,20,16420,1637,10,16420,69260,1637,1.0,4.8
90,4,4,4,20,20,13800,1373,10,13800,83520,1373,1.1,4.1
100,4,4,4,20,20,15460,1541,7,15460,98940,1541,1.4,3.7
110,4,4,4,20,20,12600,1256,10,12600,111800,1256,0.9,3.5
120,4,4,4,20,20,0,0,10,0,111800,0,0.9,3.5
