time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,20,20,0,0,0,0,0,0,0.0,0.0
20,4,4,4,20,20,4920,487,10,4920,80,487,1343.1,4531.0
30,4,4,4,20,20,41140,4040,10,41140,35920,4040,3248.1,4318.3
40,4,4,4,20,20,38520,3837,10,38520,74360,3837,2847.7,3421.9
50,4,4,4,20,20,31640,3152,10,31640,106040,3152,2822.2,3475.8
60,4,4,4,20,20,57940,5779,10,57940,163280,5779,2611.3,3115.3
70,4,4,4,20,20,78320,7807,10,78320,241000,7807,2182.2,2786.2
80,4,4,4,20,20,81520,8129,10,81520,320520,8129,1927.9,2559.0
90,4,4,4,20,20,106720,10591,10,106720,428540,10591,1707.5,2213.4
100,4,4,4,20,20,90200,8995,10,90200,520500,8995,1589.5,2034.9
110,4,4,4,20,20,105160,10484,10,105160,625040,10484,1476.7,1830.7
120,4,4,4,20,20,141900,14164,10,141900,764980,14164,1353.9,1585.0
130,4,4,4,20,20,47200,4709,10,47200,821900,4709,1303.5,1531.5
140,4,4,4,20,20,0,0,10,0,821900,0,1303.5,1531.5
150,4,4,4,20,20,0,0,10,0,821900,0,1303.5,1531.5
