time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,22,22,0,0,0,0,0,0,0.0,0.0
20,4,4,4,22,22,20,1,5,20,0,1,0.0,0.0
30,4,4,4,22,22,16740,1665,10,16740,16240,1665,4.7,7.1
40,4,4,4,22,22,27160,2705,10,27160,43620,2705,4.8,17.2
50,4,4,4,22,22,45480,4529,10,45480,89000,4529,3.6,10.5
60,4,4,4,22,22,51320,5117,10,51320,140680,5117,3.0,7.0
70,4,4,4,22,22,56440,5628,10,56440,198180,5628,2.6,5.4
80,4,4,4,22,22,67660,6701,10,67660,266540,6701,2.3,4.5
90,4,4,4,22,22,61780,6120,10,61780,327120,6120,2.2,3.8
100,4,4,4,22,22,32060,3197,10,32060,359200,3197,2.1,3.5
110,4,4,4,22,22,0,0,10,0,359200,0,2.1,3.5
