time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,22,22,0,0,0,0,0,0,0.0,0.0
20,4,4,4,22,22,12220,1209,6,12220,6160,1209,924.0,1022.7
30,4,4,4,22,22,21220,2109,10,21220,24100,2109,2354.4,3341.1
40,4,4,4,22,22,49020,4873,10,49020,73100,4873,3062.4,4529.2
50,4,4,4,22,22,51460,5131,10,51460,123980,5131,2865.5,3957.6
60,4,4,4,22,22,57140,5694,10,57140,179460,5694,2697.1,3765.9
70,4,4,4,22,22,49780,4950,10,49780,229120,4950,2525.9,3794.9
80,4,4,4,22,22,76140,7579,10,76140,304040,7579,2165.8,3089.5
90,4,4,4,22,22,86620,8618,10,86620,391700,8618,1862.4,2345.7
100,4,4,4,22,22,122880,12229,10,122880,515980,12229,1612.3,1809.3
110,4,4,4,22,22,127780,12739,10,127780,644660,12739,1425.5,1584.3
120,4,4,4,22,22,114800,11446,10,114800,760800,11446,1326.3,1404.4
130,4,4,4,22,22,149480,14894,10,149480,911720,14894,1227.6,1340.5
140,4,4,4,22,22,169480,16915,10,169480,1092200,16915,1108.1,1348.5
150,4,4,4,22,22,0,0,10,0,1092200,0,1108.1,1348.5
