time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,22,22,0,0,0,0,0,0,0.0,0.0
20,4,4,4,22,22,5080,503,5,5080,1220,503,1162.9,2783.0
30,4,4,4,22,22,26420,2614,10,26420,22400,2614,1677.4,4025.8
40,4,4,4,22,22,40360,4006,10,40360,64240,4006,3047.7,6677.3
50,4,4,4,22,22,57240,5712,10,57240,121060,5712,2992.2,6343.1
60,4,4,4,22,22,71360,7111,10,71360,192000,7111,2543.7,4926.6
70,4,4,4,22,22,70720,7045,10,70720,262660,7045,2074.7,3430.9
80,4,4,4,22,22,91960,9173,10,91960,354200,9173,1798.6,2675.4
90,4,4,4,22,22,112480,11202,10,112480,469480,11202,1538.9,2126.2
100,4,4,4,22,22,137700,13698,10,137700,614800,13698,1267.1,1454.9
110,4,4,4,22,22,61940,6165,10,61940,680360,6165,1173.7,1454.9
120,4,4,4,22,22,0,0,10,0,680360,0,1173.7,1454.9
