time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,20,20,0,0,0,0,0,0,0.0,0.0
20,4,4,4,20,20,660,65,2,660,0,65,0.0,0.0
30,4,4,4,20,20,24620,2440,10,24620,15740,2440,4213.3,6152.0
40,4,4,4,20,20,33260,3303,10,33260,49500,3303,3480.2,3988.7
50,4,4,4,20,20,36840,3669,10,36840,85980,3669,3070.2,3598.9
60,4,4,4,20,20,44820,4464,10,44820,131220,4464,2949.9,3519.7
70,4,4,4,20,20,57420,5725,10,57420,187680,5725,2618.2,3238.0
80,4,4,4,20,20,55380,5525,10,55380,242300,5525,2412.7,3050.4
90,4,4,4,20,20,100340,9957,10,100340,341960,9957,2039.5,2655.3
100,4,4,4,20,20,110700,11018,10,110700,453480,11018,1767.5,2334.0
110,4,4,4,20,20,86880,8664,10,86880,539600,8664,1654.4,2127.7
120,4,4,4,20,20,138560,13821,10,138560,688080,13821,1403.3,1703.1
130,4,4,4,20,20,0,0,10,0,688080,0,1403.3,1703.1
