time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,22,22,1500,149,5,1500,0,149,0.0,0.0
20,4,2,2,22,22,70820,7030,10,70820,62880,7030,1165.9,1557.8
30,4,2,2,22,22,157580,15687,10,157580,222020,15687,924.1,1138.3
40,4,2,2,22,22,189860,18916,10,189860,410300,18916,683.5,730.2
50,4,2,2,22,22,147180,14676,10,147180,558240,14676,673.8,767.3
60,4,2,2,22,22,238700,23810,10,238700,797100,23810,626.4,764.6
70,4,2,2,22,22,218460,21765,10,218460,1017200,21765,599.0,751.6
80,4,2,2,22,22,202120,20137,10,202120,1220700,20137,583.1,743.7
90,4,2,2,22,22,238660,23754,10,238660,1460720,23754,573.1,737.1
100,4,2,2,22,22,248740,24826,10,248740,1709080,24826,553.9,713.2
110,4,2,2,22,22,205820,20532,10,205820,1919980,20532,547.0,713.5
120,4,2,2,22,22,420,41,10,420,1923820,41,546.8,713.5
130,4,2,2,22,22,0,0,10,0,1923820,0,546.8,713.5
