time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,20,20,0,0,0,0,0,0,0.0,0.0
20,4,4,4,20,20,20,1,7,20,0,1,0.0,0.0
30,4,4,4,20,20,22360,2213,10,22360,23240,2213,1.6,2.5
40,4,4,4,20,20,35060,3498,10,35060,58580,3498,2.8,4.9
50,4,4,4,20,20,43720,4355,10,43720,103200,4355,2.5,3.8
60,4,4,4,20,20,39060,3895,10,39060,143620,3895,2.4,3.1
70,4,4,4,20,20,59020,5856,10,59020,203660,5856,2.1,2.6
80,4,4,4,20,20,69600,6931,10,69600,272720,6931,2.0,2.3
90,4,4,4,20,20,41420,4124,10,41420,313220,4124,1.9,2.2
100,4,4,4,20,20,0,0,10,0,313220,0,1.9,2.2
