time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,20,20,0,0,0,0,0,0,0.0,0.0
20,4,4,4,20,20,2920,289,8,2920,0,289,0.0,0.0
30,4,4,4,20,20,22600,2228,10,22600,18120,2228,1582.8,2709.0
40,4,4,4,20,20,29080,2898,10,29080,43800,2898,2733.8,3622.1
50,4,4,4,20,20,34020,3390,10,34020,77440,3390,3013.4,3954.7
60,4,4,4,20,20,64060,6389,10,64060,140900,6389,2534.2,3504.8
70,4,4,4,20,20,63980,6379,10,63980,206940,6379,2152.4,2626.1
80,4,4,4,20,20,110600,11013,10,110600,317680,11013,1777.9,2022.2
90,4,4,4,20,20,131040,13043,10,131040,458300,13043,1397.0,1656.8
100,4,4,4,20,20,62000,6190,10,62000,522460,6190,1309.4,1656.8
110,4,4,4,20,20,0,0,10,0,522460,0,1309.4,1656.8
