time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,22,22,0,0,0,0,0,0,0.0,0.0
20,4,4,4,22,22,12900,1283,10,12900,6560,1283,736.4,1906.8
30,4,4,4,22,22,38860,3795,10,38860,43260,3795,1851.9,2413.1
40,4,4,4,22,22,46560,4641,10,46560,89620,4641,2400.8,4518.3
50,4,4,4,22,22,61820,6160,10,61820,151880,6160,2271.7,3920.3
60,4,4,4,22,22,69480,6927,10,69480,221660,6927,2006.7,2811.0
70,4,4,4,22,22,65020,6487,10,65020,286820,6487,1861.2,2635.9
80,4,4,4,22,22,92620,9236,10,92620,378740,9236,1767.8,2822.9
90,4,4,4,22,22,119460,11883,10,119460,497920,11883,1605.1,2677.8
100,4,4,4,22,22,115360,11498,10,115360,611440,11498,1483.0,2479.5
110,4,4,4,22,22,143200,14277,10,143200,756660,14277,1300.1,1759.2
120,4,4,4,22,22,132040,13142,10,132040,889620,13142,1222.8,1714.0
130,4,4,4,22,22,139360,13865,10,139360,1028520,13865,1161.8,1718.1
140,4,4,4,22,22,165540,16502,10,165540,1193500,16502,1089.8,1478.6
150,4,4,4,22,22,152840,15236,10,152840,1345700,15236,1041.9,1386.6
160,4,4,4,22,22,148460,14808,10,148460,1502860,14808,962.5,1401.0
170,4,4,4,22,22,3020,301,10,3020,1507760,301,959.9,1401.0
180,4,4,4,22,22,0,0,10,0,1507760,0,959.9,1401.0
