time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,22,22,0,0,5,0,0,0,0.0,0.0
20,4,2,2,22,22,480,47,10,480,520,47,23.2,187.6
30,4,2,2,22,22,36140,3601,10,36140,36380,3601,2.8,6.5
40,4,2,2,22,22,65580,6529,10,65580,102200,6529,1.9,3.2
50,4,2,2,22,22,92100,9171,10,92100,194980,9171,1.6,2.3
60,4,2,2,22,22,69580,6941,10,69580,264260,6941,1.5,2.0
70,4,2,2,22,22,71040,7091,10,71040,335860,7091,1.4,1.8
80,4,2,2,22,22,81240,8086,10,81240,419200,8086,1.4,1.7
90,4,2,2,22,22,0,0,10,0,419200,0,1.4,1.7
100,4,2,2,22,22,0,0,10,0,419200,0,1.4,1.7
