time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,22,22,0,0,0,0,0,0,0.0,0.0
20,4,4,4,22,22,0,0,10,0,0,0,0.0,0.0
30,4,4,4,22,22,14420,1438,10,14420,14220,1438,4.6,5.1
40,4,4,4,22,22,7080,705,10,7080,21680,705,4.0,4.3
50,4,4,4,22,22,25880,2580,10,25880,47460,2580,3.4,3.8
60,4,4,4,22,22,46280,4615,10,46280,92660,4615,2.9,3.2
70,4,4,4,22,22,60620,6040,10,60620,150980,6040,2.4,2.5
80,4,4,4,22,22,69960,6956,10,69960,220980,6956,2.1,2.2
90,4,4,4,22,22,70300,7000,10,70300,289700,7000,1.9,2.1
100,4,4,4,22,22,68560,6832,10,68560,359720,6832,1.8,1.9
110,4,4,4,22,22,29500,2943,10,29500,388360,2943,1.8,1.8
120,4,4,4,22,22,0,0,10,0,388360,0,1.8,1.8
